;ID;Text;Label;clean_tweets;Hashtags;tokens
47;1185;"China Created it &amp; used their own Chinese Citizens as vectors to spread their Bioweapon, COVID-19 around the World!They had 5 plus year to develop  this virus! Of course they made a vaccine in that time too! Evil xi jinPIG! #NukeChinaNow https://t.co/U8DJLS4QsP via @SBSNews";1;china created amp used chinese citizens vectors spread bioweapon covid around world plus year develop virus course made vaccine time evil xi jinpig nukechinanow via;['#NukeChinaNow'];['china', 'created', 'amp', 'used', 'chinese', 'citizens', 'vectors', 'spread', 'bioweapon', 'covid', 'around', 'world', 'plus', 'year', 'develop', 'virus', 'course', 'made', 'vaccine', 'time', 'evil', 'xi', 'jinpig', 'nukechinanow', 'via']
48;650;Both my parents got the vaccine. Best Christmas present ever <U+0001F62D>;0;parents got vaccine best christmas present ever u f;[];['parents', 'got', 'vaccine', 'best', 'christmas', 'present', 'ever', 'u', 'f']
49;651;"<U+0001F489>COVID-19 Vaccine Dose 1 <U+2705>and feeling incredibly grateful to scientists, healthcare workers, and trial participants._x000D_
_x000D_
Together we can do this! <U+0001F4AA><U+0001F49B><U+0001F5A4><U+0001F40F><U+0001F5A4><U+0001F49B><U+0001F4AA> #RamStrong https://t.co/t0xhUDLQym";0;u f covid vaccine dose u feeling incredibly grateful scientists healthcare workers trial participants x x together u f aa u f b u f u f f u f u f b u f aa ramstrong;['#RamStrong'];['u', 'f', 'covid', 'vaccine', 'dose', 'u', 'feeling', 'incredibly', 'grateful', 'scientists', 'healthcare', 'workers', 'trial', 'participants', 'x', 'x', 'together', 'u', 'f', 'aa', 'u', 'f', 'b', 'u', 'f', 'u', 'f', 'f', 'u', 'f', 'u', 'f', 'b', 'u', 'f', 'aa', 'ramstrong']
50;652;I just received the COVID vaccine! I feel good, no complications, and am so grateful for those who’s tireless work made it possible.;0;received covid vaccine feel good complications grateful tireless work made possible;[];['received', 'covid', 'vaccine', 'feel', 'good', 'complications', 'grateful', 'tireless', 'work', 'made', 'possible']
51;816;"Covid experimental vaccine so painful it causes nurse to faint on line TV then vanish. What's so painful?_x000D_
_x000D_
#coronavirus #COVID #COVID19 #VaxAware _x000D_
_x000D_
@redsilverj_x000D_
https://t.co/UfALBc69GG";1;covid experimental vaccine painful causes nurse faint line tv vanish painful x x coronavirus covid covid vaxaware x x x;['#coronavirus', '#COVID', '#COVID19', '#VaxAware'];['covid', 'experimental', 'vaccine', 'painful', 'causes', 'nurse', 'faint', 'line', 'tv', 'vanish', 'painful', 'x', 'x', 'coronavirus', 'covid', 'covid', 'vaxaware', 'x', 'x', 'x']
52;654;If FG says that they want to buy Sputnik for us will you be offended or grateful??;1;fg says want buy sputnik us offended grateful;[];['fg', 'says', 'want', 'buy', 'sputnik', 'us', 'offended', 'grateful']
53;655;my mommy got the vaccine today.;0;mommy got vaccine today;[];['mommy', 'got', 'vaccine', 'today']
54;656;Today I got the COVID-19 vaccine. I am incredibly grateful to our frontline heal… https://t.co/jNDF6GQWtN;0;today got covid vaccine incredibly grateful frontline heal;[];['today', 'got', 'covid', 'vaccine', 'incredibly', 'grateful', 'frontline', 'heal']
55;657;I’m ready for this vaccine, give it to me and let’s keep it moving...;0;ready vaccine give let keep moving;[];['ready', 'vaccine', 'give', 'let', 'keep', 'moving']
56;658;who's got the vaccine connect;1;got vaccine connect;[];['got', 'vaccine', 'connect']
57;659;Feeling hopeful and grateful after receiving my first COVID vaccine a few days ago. Thankful to all that helped make this a reality, and hoping will be available to all soon. Stay strong everyone - here’s to a much better 2021! https://t.co/cN2tipe8JH;0;feeling hopeful grateful receiving first covid vaccine days ago thankful helped make reality hoping available soon stay strong everyone much better;[];['feeling', 'hopeful', 'grateful', 'receiving', 'first', 'covid', 'vaccine', 'days', 'ago', 'thankful', 'helped', 'make', 'reality', 'hoping', 'available', 'soon', 'stay', 'strong', 'everyone', 'much', 'better']
58;660;"OH HAPPY DAY!_x000D_
_x000D_
Grateful for some hope before the end of the year and eager for it to reach all, especially the communities that COVID and its effects have devastated. _x000D_
_x000D_
May this vaccine remind us that power, including innovations, should always and only be used to uplift others. https://t.co/bK9yy7v6XL";0;oh happy day x x grateful hope end year eager reach especially communities covid effects devastated x x may vaccine remind us power including innovations always used uplift others;[];['oh', 'happy', 'day', 'x', 'x', 'grateful', 'hope', 'end', 'year', 'eager', 'reach', 'especially', 'communities', 'covid', 'effects', 'devastated', 'x', 'x', 'may', 'vaccine', 'remind', 'us', 'power', 'including', 'innovations', 'always', 'used', 'uplift', 'others']
59;642;Covid vaccine today!!! Finally! Glad all the politicians all got it before me.  I mean how many covid patients have literally coughed on them <U+0001F62C> #grateful;0;covid vaccine today finally glad politicians got mean many covid patients literally coughed u f c grateful;['#grateful'];['covid', 'vaccine', 'today', 'finally', 'glad', 'politicians', 'got', 'mean', 'many', 'covid', 'patients', 'literally', 'coughed', 'u', 'f', 'c', 'grateful']
60;874;"Covid Vaccine:_x000D_
Around 2 pm today(12/28), I was able to receive my first dose of the Moderna covid19 vaccine. I'll update this over the next few days with how it continues to go.";0;covid vaccine x around pm today able receive first dose moderna covid vaccine update next days continues go;[];['covid', 'vaccine', 'x', 'around', 'pm', 'today', 'able', 'receive', 'first', 'dose', 'moderna', 'covid', 'vaccine', 'update', 'next', 'days', 'continues', 'go']
61;663;"First dose of vaccine!  I'm so, so grateful! Everyone in here crying with relief and happiness!_x000D_
#ScrewCovid https://t.co/GrLKvQv9GS";0;first dose vaccine grateful everyone crying relief happiness x screwcovid;['#ScrewCovid'];['first', 'dose', 'vaccine', 'grateful', 'everyone', 'crying', 'relief', 'happiness', 'x', 'screwcovid']
62;1014;"December: Really excited for this Canadian division. Going to be fun!_x000D_
_x000D_
May: I just got my covid vaccine and my first act is to drive to Montreal and fight Corey Perry";0;december really excited canadian division going fun x x may got covid vaccine first act drive montreal fight corey perry;[];['december', 'really', 'excited', 'canadian', 'division', 'going', 'fun', 'x', 'x', 'may', 'got', 'covid', 'vaccine', 'first', 'act', 'drive', 'montreal', 'fight', 'corey', 'perry']
63;665;"My mother is a legend. Multiple health issues &amp; at home since March.  Tomorrow she’s off to Gosforth Park Race Course. No horse racing but a vaccine awaits. Like many her age, she is resilient, humble &amp; grateful. #legend https://t.co/u2c8tdaQXA";0;mother legend multiple health issues amp home since march tomorrow gosforth park race course horse racing vaccine awaits like many age resilient humble amp grateful legend;['#legend'];['mother', 'legend', 'multiple', 'health', 'issues', 'amp', 'home', 'since', 'march', 'tomorrow', 'gosforth', 'park', 'race', 'course', 'horse', 'racing', 'vaccine', 'awaits', 'like', 'many', 'age', 'resilient', 'humble', 'amp', 'grateful', 'legend']
64;901;"DON'T WANT AN EXPERIMENTAL GM PFIZER mRNA VAX? GET AN OXFORD ASTRAZENECA ONE INSTEAD? MAYBE NOT AS IT'S ONE OF THESE TYPES <U+0001F447><U+0001F447>_x000D_
Researchers Warn Some Covid-19 Vaccines Could Increase Risk Of HIV Infection https://t.co/X6mzqqgvaD";1;want experimental gm pfizer mrna vax get oxford astrazeneca one instead maybe one types u f u f x researchers warn covid vaccines could increase risk hiv infection;[];['want', 'experimental', 'gm', 'pfizer', 'mrna', 'vax', 'get', 'oxford', 'astrazeneca', 'one', 'instead', 'maybe', 'one', 'types', 'u', 'f', 'u', 'f', 'x', 'researchers', 'warn', 'covid', 'vaccines', 'could', 'increase', 'risk', 'hiv', 'infection']
65;832;"Excited to have received my COVID vaccine today! Grateful for the advances of modern science. Hopeful for a post-COVID life in and out of the hospital. Happy to answer questions! @uc_health _x000D_
#Science #vaccination https://t.co/iAa9AhZdkd";0;excited received covid vaccine today grateful advances modern science hopeful post covid life hospital happy answer questions health x science vaccination;['#Science', '#vaccination'];['excited', 'received', 'covid', 'vaccine', 'today', 'grateful', 'advances', 'modern', 'science', 'hopeful', 'post', 'covid', 'life', 'hospital', 'happy', 'answer', 'questions', 'health', 'x', 'science', 'vaccination']
66;671;Feeling extremely grateful, a little emotional and very hopeful after first Pfizer vaccine <U+0001F489> today!administered by my previous ENT Matron Liz returned from her retirement to support<U+0001F64F><U+0001F3FB><U+2764><U+FE0F>forever grateful to ALL who made this possible https://t.co/MFRY84eE48;0;feeling extremely grateful little emotional hopeful first pfizer vaccine u f today administered previous ent matron liz returned retirement support u f f u f fb u u fe f forever grateful made possible;[];['feeling', 'extremely', 'grateful', 'little', 'emotional', 'hopeful', 'first', 'pfizer', 'vaccine', 'u', 'f', 'today', 'administered', 'previous', 'ent', 'matron', 'liz', 'returned', 'retirement', 'support', 'u', 'f', 'f', 'u', 'f', 'fb', 'u', 'u', 'fe', 'f', 'forever', 'grateful', 'made', 'possible']
67;669;"Vice President-Elect @KamalaHarris encouraged people to get the #COVID19 vaccine after receiving it herself._x000D_
_x000D_
""I am incredibly grateful to our frontline health care workers, scientists, and researchers who made this moment possible,"" Harris tweeted. _x000D_
https://t.co/C9UNGjCC6V";0;vice president elect encouraged people get covid vaccine receiving x x incredibly grateful frontline health care workers scientists researchers made moment possible harris tweeted x;['#COVID19'];['vice', 'president', 'elect', 'encouraged', 'people', 'get', 'covid', 'vaccine', 'receiving', 'x', 'x', 'incredibly', 'grateful', 'frontline', 'health', 'care', 'workers', 'scientists', 'researchers', 'made', 'moment', 'possible', 'harris', 'tweeted', 'x']
68;670;"Some people, should be more grateful that the vaccine was provided _x000D_
Stop the attack, everything, was done to stop more people getting the Covid_19, be more grateful, everything was done to provide the vaccine._x000D_
Go, get your vaccine and be grateful.";0;people grateful vaccine provided x stop attack everything done stop people getting covid grateful everything done provide vaccine x go get vaccine grateful;[];['people', 'grateful', 'vaccine', 'provided', 'x', 'stop', 'attack', 'everything', 'done', 'stop', 'people', 'getting', 'covid', 'grateful', 'everything', 'done', 'provide', 'vaccine', 'x', 'go', 'get', 'vaccine', 'grateful']
69;1041;"Feeling good! Got my first dose of the Moderna Covid-19 vaccine this morning. It was an easy decision to make and I signed up as soon as it was available. I’m happy to have the opportunity to protect myself, my patients, and my friends &amp; family. https://t.co/8c6H6jcdID";0;feeling good got first dose moderna covid vaccine morning easy decision make signed soon available happy opportunity protect patients friends amp family;[];['feeling', 'good', 'got', 'first', 'dose', 'moderna', 'covid', 'vaccine', 'morning', 'easy', 'decision', 'make', 'signed', 'soon', 'available', 'happy', 'opportunity', 'protect', 'patients', 'friends', 'amp', 'family']
70;771;Feeling so incredibly fortunate, grateful, and blessed to have received dose #1 of my COVID vaccine! <U+0001F489>  (1/3) https://t.co/eNd5zId7cl;0;feeling incredibly fortunate grateful blessed received dose covid vaccine u f;['#1'];['feeling', 'incredibly', 'fortunate', 'grateful', 'blessed', 'received', 'dose', 'covid', 'vaccine', 'u', 'f']
71;673;Grateful to get my COVID vaccine 2 weeks after giving birth (and while breastfeeding)! And I heard it only works if you post a picture afterwards! #ThisIsOurShot #VaccinesWork https://t.co/emgRVt3zou;0;grateful get covid vaccine weeks giving birth breastfeeding heard works post picture afterwards thisisourshot vaccineswork;['#ThisIsOurShot', '#VaccinesWork'];['grateful', 'get', 'covid', 'vaccine', 'weeks', 'giving', 'birth', 'breastfeeding', 'heard', 'works', 'post', 'picture', 'afterwards', 'thisisourshot', 'vaccineswork']
72;674;I think imma take the vaccine, no cap;1;think imma take vaccine cap;[];['think', 'imma', 'take', 'vaccine', 'cap']
73;675;This is an outrage! Branding us all like cattle with a toxic vaccine that will fulfill Bill Gates depopulation agenda and make Big Pharma Trillions. Not only NO, but hell NO! https://t.co/EFVSRo9mrA;1;outrage branding us like cattle toxic vaccine fulfill bill gates depopulation agenda make big pharma trillions hell;[];['outrage', 'branding', 'us', 'like', 'cattle', 'toxic', 'vaccine', 'fulfill', 'bill', 'gates', 'depopulation', 'agenda', 'make', 'big', 'pharma', 'trillions', 'hell']
74;676;"Kamala Harris Receives First Dose of Covid-19 Vaccine_x000D_
https://t.co/eu2ewJ3SzG";0;kamala harris receives first dose covid vaccine x;[];['kamala', 'harris', 'receives', 'first', 'dose', 'covid', 'vaccine', 'x']
75;698;"Feeling very privileged &amp; hopeful after getting my first dose of the #ModernaVaccine. Grateful to everyone who has worked hard to bring us to this point, and thinking of the people lost who didn’t live to see this moment. Please get your vaccine as soon as you can! #ThisIsOurShot https://t.co/oHOIdzOMqP";0;feeling privileged amp hopeful getting first dose modernavaccine grateful everyone worked hard bring us point thinking people lost live see moment please get vaccine soon thisisourshot;['#ModernaVaccine.', '#ThisIsOurShot'];['feeling', 'privileged', 'amp', 'hopeful', 'getting', 'first', 'dose', 'modernavaccine', 'grateful', 'everyone', 'worked', 'hard', 'bring', 'us', 'point', 'thinking', 'people', 'lost', 'live', 'see', 'moment', 'please', 'get', 'vaccine', 'soon', 'thisisourshot']
